0.6890141514286134,0.670498263523211,0.05466864887900504,0.2703346575295495,0.16228122596730818,0.1141840028606557,0.24639625959470773,1
0.6722616814189637,0.6585951927268808,0.055113911897682576,0.26112079902424207,0.16320702036257834,0.061149209645895895,0.23475770148274056,1
0.6462512674566125,0.6374341779778495,0.05616755409039476,0.24952632635966865,0.16338336215215357,0.1352568467148994,0.22898250787415075,1
0.6264128161293957,0.6308213608687772,0.05574874234015351,0.25098114612366457,0.1652349509426938,0.11585924986162068,0.22810079892627438,1
0.7278093451351709,0.6771110806322832,0.056097017374564656,0.2657056855531989,0.17330258781576202,0.07600600541761166,0.24441241446198608,1
0.650218957722056,0.6427244316651074,0.05573110816119599,0.2537144438620811,0.16228122596730818,0.1248085956825652,0.23475770148274056,1
0.6638854464141386,0.6550683569353757,0.05506100936081,0.2615175680507864,0.15994469725543597,0.1743606385532136,0.24635217414731397,1
0.6383158869257258,0.6378750324517876,0.05555476637162073,0.2552133490734708,0.16184037149337005,0.13530093216229322,0.2366974611680684,1
0.7494112143581404,0.6978312409073765,0.054831765034362163,0.28311943727375594,0.16902629941856193,0.10620453688237513,0.2753603985324444,1
0.7410349793533155,0.6885732969546752,0.0554181014846999,0.27566899666420114,0.17078971731431453,0.10307447011741425,0.260195004628972,1
0.6890141514286134,0.6709391179971491,0.0546069292526537,0.2681744706072525,0.1591952446497411,0.21655041170909484,0.2505402916497264,1
0.6347890511342206,0.6405201592954165,0.05504778372659186,0.2560068871265595,0.1573877413065947,0.0919649373741728,0.23674154661546226,1
0.6286170884990865,0.6343481966602824,0.0554181014846999,0.2560509725739533,0.15729957041180706,0.1919948175107397,0.2251470739508888,1
0.6237676892857668,0.636111614556035,0.05488466757123474,0.25781439046970595,0.155403896173873,0.1545221872259967,0.23105452390166004,1
0.6220042713900141,0.635670760082097,0.054818539400144015,0.2579466468118874,0.15355230738333275,0.14552875595765838,0.22898250787415075,1
0.6594769016747571,0.6458104129826744,0.05591626704025002,0.2521714532032976,0.16320702036257834,0.20076782154210893,0.2270427481888228,1
0.633025633238468,0.6259719616554575,0.05675389054073251,0.2419436294079324,0.16541129273226907,0.2470134558582212,0.2270427481888228,1
0.707970893807954,0.6665305732577675,0.05620282244830982,0.2599304919446091,0.17118648634085887,0.08676285458170258,0.2387253917481839,1
0.6643263008880769,0.6427244316651074,0.05662163419855106,0.24573497788380055,0.16907038486595574,0.09416920974386356,0.22122346913283925,1
0.5770371150483226,0.6145097453330656,0.054562843805259886,0.24666077227907063,0.15068675330273476,0.19710872940842228,0.2329061126922003,1
0.6405201592954165,0.6511006666699323,0.05411317224184297,0.2657056855531989,0.15421358909424,0.15170071859279252,0.2444564999093799,1
0.6383158869257258,0.6449287040347981,0.05472155141587762,0.25962189381285233,0.1559329215425988,0.13477190679356743,0.24635217414731397,1
0.7163471288127788,0.6731433903668399,0.05589422431655311,0.2639422676574463,0.17087788820910219,0.05,0.24070923688090562,1
0.5488224287162807,0.5995206932191683,0.05446585582099349,0.2410619204600561,0.14570509774723364,0.07865113226124057,0.23497812871970963,1
0.6779927895801595,0.6669714277317058,0.05443499600781782,0.27148087916178865,0.15932750099192255,0.09522726048131512,0.23674154661546226,1
0.7300136175048617,0.6846056066892319,0.05528143659777908,0.27342063884711654,0.16708653973323404,0.05607938319560713,0.2502316935179697,1
0.5902627492664672,0.6228859803378904,0.054364459291987716,0.2541112128886254,0.14967278801267703,0.16497043825833094,0.22898250787415075,1
0.5779188239961989,0.618918290072447,0.05402500134705534,0.2541112128886254,0.14658680669510993,0.12666018447310542,0.2309222675594786,1
0.6383158869257258,0.6414018682432928,0.05515358880033701,0.26054768820812246,0.158269450254471,0.13768154632155927,0.2383727081690334,1
0.6092194916458077,0.6343481966602824,0.0542013431366306,0.25944555202327707,0.1513921204610358,0.17193593894655376,0.2409737495652685,1
0.5964347119016014,0.6255311071815194,0.05445703873151473,0.2567122542848605,0.14742443019559243,0.053967690265443374,0.23916624622212207,1
0.6991538043291909,0.6749068082625925,0.05473036850535638,0.27007014484518654,0.16488226736354328,0.16668977070668972,0.24674894317385826,1
0.6374341779778495,0.6515415211438704,0.053870702281176984,0.2683067269494339,0.15672645959568746,0.18908517798274788,0.24987900993881917,1
0.6308213608687772,0.6409610137693548,0.054748002684313915,0.26248744789345035,0.15513938348951012,0.10990771446345562,0.23722648653679412,1
0.6797562074759121,0.6634445919402006,0.05497283846602237,0.2680862997124649,0.16298659312560923,0.11012814170042469,0.25256822222984193,1
0.7269276361872945,0.6775519351062215,0.05594712685342569,0.26795404337028345,0.1699080083664382,0.11634418978295266,0.2562273143635286,1
